SORTEREN;Wegbeheerder;Name (verplicht) - max 63 karakters;DescriptiveName (optioneel) - max 63 karakters;Alias (optioneel) - max 255 karakters;Latitude;Longitude;TLC/Inters.;RoadRegulatorID;IntersectionID;TlcIdentifier;UniqueID;Volg-Id;(wordt) iVRI;VRA ID;TLC;ITS applicatie;RIS;UC3;UC4;UC5.1;UC5.2;;
3140000180;Provincie Zuid-Holland;2303;N223 - A4 West Schipluiden;;51,9960600;4,3150000;TLC;31400;;7AA800B4;409D57DA-8152-49C7-B7FA-5FE219866D9A;180;Ja;V90745;Dynniq;Dynniq;Dynniq;Ja;Nee;Ja;Ja;;
3140000190;Provincie Zuid-Holland;2304;N223 - A4 Oost Schipluiden;;51,9959100;4,3194900;TLC;31400;;7AA800BE;CDE7D2D6-C9E6-4F12-B862-9471EB0E48A0;190;Ja;V90746;Dynniq;Dynniq;Dynniq;Ja;Nee;Nee;Nee;;
3140000200;Provincie Zuid-Holland;1901;N219 - A12 Zevenhuizen;;52,0204300;4,6095900;TLC;31400;;7AA800C8;4D90B0F6-C1B1-4839-9C3C-CA1E73A2121B;200;Ja;V90443;Dynniq;Dynniq;Dynniq;Ja;Ja;Ja;Nee;;
3140000210;Provincie Zuid-Holland;1105;N211 - N220 Nieuwlandsedijk Hoek van Holland;;51,9936900;4,1401700;TLC;31400;;7AA800D2;A63F3D9C-F70A-4829-8FC2-07440A9CE7E8;210;Ja;V90762;Dynniq;Dynniq;Dynniq;Ja;Ja;Ja;Nee;;
3140000220;Provincie Zuid-Holland;907;N209 Oosteindseweg Bergschenhoek;;51,9940070;4,5217970;TLC;31400;;7AA800DC;F2B30A68-CDA8-4207-8003-B1ADF0A72A0B;220;Ja;V90518;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3140000230;Provincie Zuid-Holland;909;N209 Overbuurtseweg Bleiswijk;;52,0043600;4,5260400;TLC;31400;;7AA800E6;4A9B71B7-5794-4220-8121-3A3C6FE4D02A;230;Ja;V90519;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3140000240;Provincie Zuid-Holland;910;N209 Groendalseweg Bleiswijk;;52,0192600;4,5337600;TLC;31400;;7AA800F0;EF3279DB-36E3-454E-89D4-7FE2473B1068;240;Ja;V90520;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3140000250;Provincie Zuid-Holland;1303;N213 Tuningstraat Naaldwijk;;51,9887700;4,2216100;TLC;31400;;7AA800FA;22A9CAA0-CAF8-46AD-BC85-09E9801ACEC1;250;Ja;V90656;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3140000260;Provincie Zuid-Holland;1306;N213 Rolpaal Naaldwijk;;52,0116900;4,2154700;TLC;31400;;7AA80104;07F9EB2D-D9B2-4F5D-9586-A4F583303215;260;Ja;V90658;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3140000270;Provincie Zuid-Holland;1305;N213 Burg. Elsenweg - Dijkweg Naaldwijk;;52,0011400;4,2186000;TLC;31400;;7AA8010E;2592DC15-A982-4870-9695-8B01B153886D;270;;V90258;;Vialis;;Ja;Ja;Nee;Nee;;
3140000280;Provincie Zuid-Holland;705;N207 Hefbrug Brugweg Waddinxveen;;52,0438370;4,6602370;TLC;31400;;7AA80118;EDFBEE50-0D84-4505-A5B2-2D729C00E8BB;280;;V90515;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3140000290;Provincie Zuid-Holland;1820;N218 - Hartelcorridor Master;;51,8684540;4,3075040;TLC;31400;;7AA80122;26DBF986-0999-4814-A67E-B9C058671086;290;;FR940063;;;;Nee;Nee;Ja;Ja;;
3140000300;Provincie Zuid-Holland;1821;N218 - Hartelcorridor Slave;;51,8621570;4,3076860;TLC;31400;;7AA8012C;95D29B84-8A71-4DA9-8451-54DC67DBCF34;300;;;;;;;;;;;
3140000310;Provincie Zuid-Holland;1101;N211 - N213 - Nieuweweg - Voorstraat;;52,0226210;4,2120160;TLC;31400;;7AA80136;0FA460E3-8BAC-4035-A651-BC76EEB09282;310;;FR900641 ;Vialis;Vialis;Vialis;Ja;Ja;Nee;Nee;;
3140000320;Provincie Zuid-Holland;1120;N211 - Laan van Wateringse Veld;;52,0149380;4,3056510;TLC;31400;;7AA80140;84792B90-9734-4D44-845F-51EF82C5A2BA;320;;VT450011 ;Vialis;Vialis;Vialis;Ja;Nee;Nee;Nee;;
3140000330;Provincie Zuid-Holland;2202;N222 - N211 - Wateringveldseweg;;51,9695570;4,2085420;TLC;31400;;7AA8014A;9CEC407A-3213-4869-B6B6-8E13CA5FF2E6;330;;FR940158;Vialis;Vialis;Vialis;Ja;Nee;Nee;Nee;;
3140000340;Provincie Zuid-Holland;7007;N470 - Buitenhofdreef;;51,9862590;4,3449950;TLC;31400;;7AA80154;961221E5-3BB9-4782-9BCD-9B18A5AB9AB0;340;;VT450548;Dynniq;Dynniq;Dynniq;Ja;Ja;Nee;Nee;;
3140000350;Provincie Zuid-Holland;600;N206 - A44 - OOST - Plesmanlaan;;52,1652600;4,4538300;TLC;31400;;7AA8015E;EA841145-BF26-4038-ABE1-FE874B193E3E;350;;;;;;;;;;;
3140000360;Provincie Zuid-Holland;601;N206 - A44 - WEST - Transferium;;52,1663090;4,4498960;TLC;31400;;7AA80168;037EF9A1-9C67-4F49-A70F-5994B2802660;360;;;;;;;;;;;
3140000370;Provincie Zuid-Holland;602;N206 - Voorschoterweg;;52,1708560;4,4422520;TLC;31400;;7AA80172;6CED4A2C-928C-441B-933B-EB02C1DDBEEE;370;;;;;;;;;;;
3140000380;Provincie Zuid-Holland;603;N206 - N441 - Wassenaarseweg;;52,1869660;4,4184670;TLC;31400;;7AA8017C;9B1D3FBF-A236-4EDE-9EC3-67F0A14DE865;380;;;;;;;;;;;
3140000390;Provincie Zuid-Holland;604;N206 - Molentuinweg;;52,1906390;4,4210260;TLC;31400;;7AA80186;D10A3F7C-3B31-47FA-9C5C-66A007A09333;390;;;;;;;;;;;
3140000400;Provincie Zuid-Holland;608;N206 - Churchilllaan;;52,1400380;4,4790830;TLC;31400;;7AA80190;04ED728B-2A71-4691-9E10-B36330A100AB;400;;;;;;;;;;;
3140000410;Provincie Zuid-Holland;609;N206 - Rooseveltstraat;;52,1414490;4,4828980;TLC;31400;;7AA8019A;6FD92F3D-B116-413E-B743-223EC751174B;410;;;;;;;;;;;
3140000420;Provincie Zuid-Holland;610;N206 - Lammenschansplein;;52,1415540;4,4861880;TLC;31400;;7AA801A4;665C8BC3-C9BF-4CE2-9D44-2CAA9FB62440;420;;;;;;;;;;;
3140000430;Provincie Zuid-Holland;611;N206 - A4 WEST - Hofvlietweg;;52,1325380;4,4919960;TLC;31400;;7AA801AE;E2216876-6D7B-4D0E-AFD3-47039F86C174;430;;;;;;;;;;;
3140000440;Provincie Zuid-Holland;612;N206 - A4 OOST;;52,1292080;4,4957690;TLC;31400;;7AA801B8;DD7569E8-1603-4705-AAEC-E941B8285562;440;;;;;;;;;;;
3140000450;Provincie Zuid-Holland;613;N206 - Dirk v.Santhorstweg;;52,1270220;4,4956560;TLC;31400;;7AA801C2;68F41171-BAAA-4427-A51D-EA4B4631B436;450;;;;;;;;;;;
3140000460;Provincie Zuid-Holland;701;N207 - Bakhuizenlaan;;52,2249720;4,6763430;TLC;31400;;7AA801CC;CEEC595E-DD59-4CE8-92F9-F4C17DE778C5;460;;;;;;;;;;;
3140000470;Provincie Zuid-Holland;702;N207 - N446 ;;52,1677970;4,6671890;TLC;31400;;7AA801D6;6B4F2415-0952-4EBC-94EB-628E917E57B5;470;;;;;;;;;;;
3140000480;Provincie Zuid-Holland;703;N207 - Oranje Nassaubrug - Kortsteekterweg;;52,1204830;4,6770380;TLC;31400;;7AA801E0;0E336233-06AF-45F8-9ABB-19DCA8E160D3;480;;;;;;;;;;;
3140000490;Provincie Zuid-Holland;707;N207 - N11 - OTA;;52,1109850;4,6715930;TLC;31400;;7AA801EA;4BD46372-4A0F-4B7E-BB5D-097918F1F43A;490;;;;;;;;;;;
3140000500;Provincie Zuid-Holland;711;N207 - Limes-Lus;;52,1152880;4,6771820;TLC;31400;;7AA801F4;C5B204B4-2EBC-44EF-BE86-09F0A1E35F0F;500;;;;;;;;;;;
3140000510;Provincie Zuid-Holland;712;N207 - N11;;52,1128040;4,6761200;TLC;31400;;7AA801FE;00D5A3D0-6893-419F-94E8-72BF01040ADF;510;;;;;;;;;;;
3140000520;Provincie Zuid-Holland;713;N207 - N454 Coenecoop;;52,0220720;4,6657780;TLC;31400;;7AA80208;E32DC107-3A85-4F84-AA50-52DA4CC7F7C6;520;;;;;;;;;;;
3140000530;Provincie Zuid-Holland;722;N207 - Herenweg ;;52,1868780;4,6738160;TLC;31400;;7AA80212;10F529DD-A833-441E-A273-A32EDC5C82B0;530;;;;;;;;;;;
3140000540;Provincie Zuid-Holland;731;N207 - Brug over Ringvaart;;52,2740060;4,5769430;TLC;31400;;7AA8021C;14B0B407-5A11-4146-B97E-D18221F03B4F;540;;;;;;;;;;;
3140000550;Provincie Zuid-Holland;770;N207 - HulpdienstenDoorsteek;;52,1171900;4,6752630;TLC;31400;;7AA80226;453D4E49-5096-4CE7-ABF7-2B2517C39BB0;550;;;;;;;;;;;
3140000560;Provincie Zuid-Holland;803;N208 - Beekbrug G.O.P.;;52,2362140;4,5342070;TLC;31400;;7AA80230;2726CABF-7E54-489A-8DD7-3B66829345BA;560;;;;;;;;;;;
3140000570;Provincie Zuid-Holland;805;N208 - Heereweg Zuid;;52,2442510;4,5402720;TLC;31400;;7AA8023A;FD395AF4-FBB1-4066-95A8-CC8E140CD636;570;;;;;;;;;;;
3140000580;Provincie Zuid-Holland;901;N209 - A13 WEST+OOST;;51,9504890;4,4179310;TLC;31400;;7AA80244;0491E5A1-1637-4DA3-B044-F2836F3E1F50;580;;;;;;;;;;;
3140000590;Provincie Zuid-Holland;903;N209 - Vliegveldweg;;51,9522670;4,4213430;TLC;31400;;7AA8024E;C74B2A4A-3347-42C9-9BA7-DDE01F98757E;590;;;;;;;;;;;
3140000600;Provincie Zuid-Holland;904;N209 - N471 Doenkadeplein;;51,9675290;4,4564370;TLC;31400;;7AA80258;A410EA1D-1A2E-45E6-A89D-6E4CE9B73731;600;;;;;;;;;;;
3140000610;Provincie Zuid-Holland;905;N209 - Ankie Verbeek-Ohrlaan;;51,9725230;4,4827090;TLC;31400;;7AA80262;C4F92DB9-9A48-4100-9351-B422D5397255;610;;;;;;;;;;;
3140000620;Provincie Zuid-Holland;908;N209 - De Kulck - Leeuwenhoekweg;;51,9906540;4,5146380;TLC;31400;;7AA8026C;A1743C21-1209-4AB7-840A-6EF8520EF475;620;;;;;;;;;;;
3140000630;Provincie Zuid-Holland;911;N209 - Veiling - Anjerweg;;52,0273630;4,5378360;TLC;31400;;7AA80276;35B67F55-A09F-48BE-8FF3-018A75389340;630;;;;;;;;;;;
3140000640;Provincie Zuid-Holland;914;N209 - Dorpsstraat;;52,0964390;4,5908290;TLC;31400;;7AA80280;5FC3B48E-8C87-4D95-9BD4-9B2BE06799FD;640;;;;;;;;;;;
3140000650;Provincie Zuid-Holland;915;N209 - N11 - NOORD;;52,1239780;4,5836910;TLC;31400;;7AA8028A;2D6275A9-F35C-4327-9673-1DC553BD9107;650;;;;;;;;;;;
3140000660;Provincie Zuid-Holland;921;N209 - Laan van Mathenesse;;52,0318110;4,5394080;TLC;31400;;7AA80294;B9EBE891-4FB8-4546-8E47-604B9C49DD98;660;;;;;;;;;;;
3140000670;Provincie Zuid-Holland;922;N209 - A12 - Noord+Zuid ;;52,0368650;4,5407920;TLC;31400;;7AA8029E;33F0F496-ED1F-4D86-AA84-9E4521555C81;670;;;;;;;;;;;
3140000680;Provincie Zuid-Holland;923;N209 - Zoetermeerselaan;;52,0408250;4,5427850;TLC;31400;;7AA802A8;FF38DB7D-03F2-4F55-B045-3DCAF8C9BC90;680;;;;;;;;;;;
3140000690;Provincie Zuid-Holland;924;N209 - Australiëweg;;52,0483170;4,5463230;TLC;31400;;7AA802B2;F6E5F243-E3C8-41F6-BDFD-B824417FB351;690;;;;;;;;;;;
3140000700;Provincie Zuid-Holland;973;Prismalaan Oost - Facetlaan;;52,0408060;4,5397730;TLC;31400;;7AA802BC;4905E057-9694-4064-AA7A-B62E9044AA91;700;;;;;;;;;;;
3140000710;Provincie Zuid-Holland;1102;N211 - N465 - Molenweg - Zwartendijk;;52,0220030;4,1852150;TLC;31400;;7AA802C6;25A9CE5B-6256-42FC-9AC0-05E7FF0FAFFD;710;;;;;;;;;;;
3140000720;Provincie Zuid-Holland;1111;N211 - Dr.Weijtjenslaan;;52,0273700;4,2183190;TLC;31400;;7AA802D0;38BE2591-D5C7-4D75-970D-3A20503A4EAA;720;;;;;;;;;;;
3140000730;Provincie Zuid-Holland;1601;N216 - A15 OOST De Banne;;51,8431210;4,9437990;TLC;31400;;7AA802DA;09B15DF5-FCEE-4C1A-8ACD-17E7E9ED7AAE;730;;;;;;;;;;;
3140000740;Provincie Zuid-Holland;1604;N216 - N214 ;;51,8806380;4,8957820;TLC;31400;;7AA802E4;B2F56B4B-ED69-471B-BD82-40AA0299A80E;740;;;;;;;;;;;
3140000750;Provincie Zuid-Holland;1703;N217 - N489 - Reedijk;;51,8144530;4,4950420;TLC;31400;;7AA802EE;90F3B202-C894-4026-B2C3-9C3D6DF24CC7;750;;;;;;;;;;;
3140000760;Provincie Zuid-Holland;1704;N217 - Vrouwe Huisjesweg;;51,8045460;4,5187150;TLC;31400;;7AA802F8;8A9DC154-2E95-4ECA-8461-56C1698B89BF;760;;;;;;;;;;;
3140000770;Provincie Zuid-Holland;1770;N217 - Tienvoet ;;51,8205210;4,4787040;TLC;31400;;7AA80302;F4957414-6B06-4B49-BD99-B86AE2C40B71;770;;;;;;;;;;;
3140000780;Provincie Zuid-Holland;1800;N218 - Hartelweg;;51,8568730;4,3015590;TLC;31400;;7AA8030C;8DBD76C2-5F9C-4C3E-B15E-D2A35DEAAF35;780;;;;;;;;;;;
3140000790;Provincie Zuid-Holland;1809;N218 - N57;;51,8897450;4,1974480;TLC;31400;;7AA80316;E5EEFAA9-5CBD-412F-A1FD-862F1462F3DD;790;;;;;;;;;;;
3140000800;Provincie Zuid-Holland;1871;N218 - AKI-Benzinepomp;;51,8586240;4,2478630;TLC;31400;;7AA80320;61F5064B-46A1-483E-B53D-31C9C2EA2EA8;800;;;;;;;;;;;
3140000810;Provincie Zuid-Holland;1872;N218 - AHOB-Ringdijk - Middeldijk;;51,8577420;4,2518910;TLC;31400;;7AA8032A;50901C77-1510-4189-A6FD-ABEAAD999625;810;;;;;;;;;;;
3140000820;Provincie Zuid-Holland;1873;N218 - GOP busbaan bij Malledijk;;51,8584750;4,2951180;TLC;31400;;7AA80334;BBC0E13C-2345-4EC0-AE47-98D3208ADEA0;820;;;;;;;;;;;
3140000830;Provincie Zuid-Holland;1874;N218 - GOP busbaan Oude Singel;;51,8585850;4,2637330;TLC;31400;;7AA8033E;1DD46491-4BD0-4062-B9B8-97ABAE6AB216;830;;;;;;;;;;;
3140000840;Provincie Zuid-Holland;1876;N218 - GOP busbaan Verdouwenhoeck;;51,8603060;4,2384950;TLC;31400;;7AA80348;D55BEE53-AA07-47DC-8B44-607096BE7431;840;;;;;;;;;;;
3140000850;Provincie Zuid-Holland;1902;N219 - Kerklaan;;51,9640860;4,6220050;TLC;31400;;7AA80352;BA8891B1-6404-4D9F-8EF2-AE79B2FFEB78;850;;;;;;;;;;;
3140000860;Provincie Zuid-Holland;1903;N219 - Zuidelijke Dwarsweg;;51,9640730;4,6219400;TLC;31400;;7AA8035C;92599290-15AA-4284-BB02-24B70B76D0B1;860;;;;;;;;;;;
3140000870;Provincie Zuid-Holland;2000;N220 - Nieuwe Laan ;;51,9857640;4,1651510;TLC;31400;;7AA80366;5C21A27F-4DBD-4B02-B35A-B2641D54E2A3;870;;;;;;;;;;;
3140000880;Provincie Zuid-Holland;2001;N220 - Heenweg;;51,9808200;4,1797880;TLC;31400;;7AA80370;14603B06-7337-4F2D-A525-BBDCC76106C3;880;;;;;;;;;;;
3140000890;Provincie Zuid-Holland;2051;N220 - Coldenhovelaan ;;51,9519730;4,2294840;TLC;31400;;7AA8037A;F351BFBD-AD63-4E4E-96CD-CD2AA52B8B67;890;;;;;;;;;;;
3140000900;Provincie Zuid-Holland;2802;N228 - Goverwelle;;52,0038410;4,7412840;TLC;31400;;7AA80384;E752F082-EE2C-4A2F-8388-87A46B29E0CA;900;;;;;;;;;;;
3140000910;Provincie Zuid-Holland;4401;N444 - A44 - Postviaduct;;52,2038760;4,4834570;TLC;31400;;7AA8038E;F6CD381B-AEEE-4710-BF37-05DA68DC70CE;910;;;;;;;;;;;
3140000920;Provincie Zuid-Holland;4501;N445 - A4 ;;52,1998670;4,6132330;TLC;31400;;7AA80398;84847155-C0B8-4673-AD9E-77B413A8C8C5;920;;;;;;;;;;;
3140000930;Provincie Zuid-Holland;5101;N451 - N452;;52,0283490;4,6743450;TLC;31400;;7AA803A2;3B716977-70D8-4000-9F67-FC40AE5D3F49;930;;;;;;;;;;;
3140000940;Provincie Zuid-Holland;5102;N451 - A12 NOORD (was 5201);;52,0312470;4,6815750;TLC;31400;;7AA803AC;882742C0-EFDF-4800-960E-6B3F8A23E891;940;;;;;;;;;;;
3140000950;Provincie Zuid-Holland;5103;N451 - A12 ZUID (was 5202);;52,0273780;4,6837130;TLC;31400;;7AA803B6;B5ADD8DD-A860-4DA8-BB57-890DD515C41C;950;;;;;;;;;;;
3140000960;Provincie Zuid-Holland;5401;N454 - Coenecoop - Apollolaan - Kanaaldijk;;52,0314900;4,6544920;TLC;31400;;7AA803C0;9008CAE4-A100-48C5-A4E9-DB901F62720D;960;;;;;;;;;;;
3140000970;Provincie Zuid-Holland;5701;N457 - Provinciale weg N456;;52,0018740;4,6562830;TLC;31400;;7AA803CA;A16E0315-7041-4A5D-A4B6-E6108CFE0F75;970;;;;;;;;;;;
3140000980;Provincie Zuid-Holland;5702;N457 - N456 - A20 - OOST;;52,0028720;4,6544130;TLC;31400;;7AA803D4;F7F72CD1-40B7-403B-BF0C-5327D111D6C0;980;;;;;;;;;;;
3140000990;Provincie Zuid-Holland;5703;N457N456 - A20 - WEST;;52,0040590;4,6510330;TLC;31400;;7AA803DE;EB7DADFD-B5F4-4389-ACC4-C6E5EBB180B5;990;;;;;;;;;;;
3140001000;Provincie Zuid-Holland;5705;N457 - A12 ZUID;;52,0187150;4,6442710;TLC;31400;;7AA803E8;C30C1A9B-1DCE-4774-A006-3ABA9822588A;1000;;;;;;;;;;;
3140001010;Provincie Zuid-Holland;5706;N457 - A12 NOORD;;52,0220390;4,6415240;TLC;31400;;7AA803F2;359B8DF2-5785-4A8E-835A-76EC3240B07C;1010;;;;;;;;;;;
3140001020;Provincie Zuid-Holland;6401;N464 - Adriana van Roonlaan;;52,0256400;4,2491270;TLC;31400;;7AA803FC;0D451EC2-B4D3-4E0B-8669-A89B7E024DA9;1020;;;;;;;;;;;
3140001030;Provincie Zuid-Holland;6701;N467 - Opstalweg;;51,9894910;4,1953570;TLC;31400;;7AA80406;0413547F-1D9D-45AF-BAC1-E7A890541F94;1030;;;;;;;;;;;
3140001040;Provincie Zuid-Holland;7001;N470 - A4 - Abtsrechtseweg ;;51,9840810;4,3318730;TLC;31400;;7AA80410;367C389A-E35E-4545-A394-C40E89FED024;1040;;;;Dynniq;Dynniq;;;;;;
3140001050;Provincie Zuid-Holland;7002;N470 - Laan der V.N. - Kerkpolderweg;;51,9842410;4,3349030;TLC;31400;;7AA8041A;67105287-E73F-464B-9201-2671460500E1;1050;;;;Dynniq;Dynniq;;;;;;
3140001060;Provincie Zuid-Holland;7003;N470 - Princes Beatrixlaan;;51,9874000;4,3526060;TLC;31400;;7AA80424;A43210FE-799E-4FF7-B8F0-987517ED53A1;1060;;;;Dynniq;Dynniq;;;;;;
3140001070;Provincie Zuid-Holland;7004;N470 - Schoemakerstraat;;51,9952050;4,3852880;TLC;31400;;7AA8042E;5479A5B9-D60B-414C-8993-45EC112E3364;1070;;;;Dynniq;Dynniq;;;;;;
3140001080;Provincie Zuid-Holland;7005;N470 - A13 Kruithuisplein;;51,9974520;4,3893250;TLC;31400;;7AA80438;A19C8FF2-DD7E-4CD0-86C9-957855E2EC52;1080;;;;Dynniq;Dynniq;;;;;;
3140001090;Provincie Zuid-Holland;7006;N470 - N471 Tolhekplein;;52,0004110;4,4518320;TLC;31400;;7AA80442;60CEAD81-D1AC-486A-A17F-ECCCF79EDF68;1090;;;;Dynniq;Dynniq;;;;;;
3140001100;Provincie Zuid-Holland;7008;N470 - Voorhofdreef;;51,9895480;4,3589090;TLC;31400;;7AA8044C;B66B3A62-9544-4547-9B72-DC563FFEF4FF;1100;;;;Dynniq;Dynniq;;;;;;
3140001110;Provincie Zuid-Holland;7011;N470 - Scheglaan;;52,0321770;4,4882880;TLC;31400;;7AA80456;3CE054D2-D51C-41EB-925B-9CD7E4581E95;1110;;;;Dynniq;Dynniq;;;;;;
3140001120;Provincie Zuid-Holland;7012;N470 - Pastellaan;;52,0367630;4,4991750;TLC;31400;;7AA80460;F02FF144-6A57-472B-B38A-25A48278BCCE;1120;;;;Dynniq;Dynniq;;;;;;
3140001130;Provincie Zuid-Holland;7013;N470 - Lansinghageweg;;52,0386400;4,5025850;TLC;31400;;7AA8046A;CDB246EB-E2DE-4F2E-AFB1-370C0C58D3CF;1130;;;;Dynniq;Dynniq;;;;;;
3140001140;Provincie Zuid-Holland;7014;N470 - Zuidweg;;52,0412950;4,5049860;TLC;31400;;7AA80474;CB824166-8563-44C3-832A-E52AF429917F;1140;;;;Dynniq;Dynniq;;;;;;
3140001150;Provincie Zuid-Holland;7055;N470 - Laan van Ruyven RDI;;51,9978720;4,3969970;TLC;31400;;7AA8047E;977D53CF-CA03-4E3B-B18C-27AD4C9724EA;1150;;;;Dynniq;Dynniq;;;;;;
3140001160;Provincie Zuid-Holland;7101;N471 - Klapwijkseweg;;51,9971920;4,4518700;TLC;31400;;7AA80488;7C1AA8F0-3511-4778-9689-63B2FB40971B;1160;;;;;;;;;;;
3140001170;Provincie Zuid-Holland;9203;N492 - Rivierweg ;;51,8614730;4,4308080;TLC;31400;;7AA80492;DD1DB197-7040-48DE-8FCC-8113134AA5EE;1170;;;;;;;;;;;
3140001180;Provincie Zuid-Holland;9204;N492 - Dorpsdijk;;51,8587680;4,4182150;TLC;31400;;7AA8049C;00CAEDB5-79BB-4260-B0D8-785F8ECF1CE9;1180;;;;;;;;;;;
3140001190;Provincie Zuid-Holland;9205;N492 - Schroeder v.d. Kolklaan ;;51,8583790;4,4088040;TLC;31400;;7AA804A6;4B1AB3A1-59D9-491D-8E7E-5364D96B5B86;1190;;;;;;;;;;;
3140001200;Provincie Zuid-Holland;9206;N492 - vd P.Clementlaan - Hofhoek;;51,8597910;4,3957380;TLC;31400;;7AA804B0;0EDD7873-67C7-4943-84C9-1B03E9DA8581;1200;;;;;;;;;;;
3140001210;Provincie Zuid-Holland;9207;N492 - Kerkachterweg;;51,8603360;4,3890820;TLC;31400;;7AA804BA;7CC82A4A-9A06-4FC2-A122-CD85E562DF0C;1210;;;;;;;;;;;
3140001220;Provincie Zuid-Holland;9208;N492 - Duifhuisweg;;51,8612750;4,3834080;TLC;31400;;7AA804C4;0199677F-7804-44B4-A3A0-BFFFB27762A5;1220;;;;;;;;;;;
3140001230;Provincie Zuid-Holland;9209;N492 - Kouwenaardseweg - Karvelsedijk;;51,8646550;4,3682070;TLC;31400;;7AA804CE;F0564D76-9D4E-45EC-A0B4-04C2C338215C;1230;;;;;;;;;;;
3140001240;Provincie Zuid-Holland;9210;N492 - Koddeweg - Hoogvlietse Kerkweg;;51,8625180;4,3754840;TLC;31400;;7AA804D8;F5E94A5A-5B0F-4224-9DF3-EF33C55A11F6;1240;;;;;;;;;;;
3140001250;Provincie Zuid-Holland;9303;N493 - Bus-GOP;;51,8547730;4,3036690;TLC;31400;;7AA804E2;1A7B0E5B-AC78-4BFE-8D57-5E883EE6388C;1250;;;;;;;;;;;
3140001260;Provincie Zuid-Holland;9304;N493 - Bushalte Baljuwtunnel;;51,8506360;4,3103790;TLC;31400;;7AA804EC;B802273C-0909-4A5C-B720-E6A30DE17727;1260;;;;;;;;;;;
3140001270;Provincie Zuid-Holland;9371;N493 - Baljuwtunnel OOST+WEST;;51,8507410;4,3122040;TLC;31400;;7AA804F6;DAC59871-D13E-4EA0-8BD1-B500296BA76A;1270;;;;;;;;;;;
3140001280;Provincie Zuid-Holland;1701;N217 - A29 WEST+OOST ;;51,8166540;4,4914130;TLC;31400;;7AA80500;456E3C3A-0289-47C4-9A36-715030B9DB76;1280;;;;;;;;;;;
3140001290;Provincie Zuid-Holland;1702;N217 - A29 WEST+OOST ;;51,8161810;4,4916860;TLC;31400;;7AA8050A;0D00204A-496B-4610-8354-B41BAD1194FD;1290;;;;;;;;;;;
3140001300;Provincie Zuid-Holland;2201;N222 - N465 Naaldwijk;"""kwc=2201""";51,9903940;4,2421990;TLC;31400;;7AA80514;E0D53B3A-4FF3-4314-9B48-52626DC06BB8;1300;Ja;;Vialis;Vialis;Vialis;Ja;Ja;Ja;;;
3140001301;Provincie Zuid-Holland;2201-1;N222 - N465 Naaldwijk;;51,9902920; 4,2423920;Intersection;31400;1301;;;1301;;;;;;;;;;;
3140001310;Provincie Zuid-Holland;5801;N458 – Bruggemeestersstraat  Nieuwerbrug ;5801;52,0788190;4,8125310;TLC;31400;;7AA8051E;93886C6B-366D-417F-933F-818555968966;1310;Ja;;Dynniq;Dynniq;Dynniq;Ja;Ja;Ja;Nee;;
3140001311;Provincie Zuid-Holland;5801-1;N458 – Bruggemeestersstraat  Nieuwerbrug ;;52,0788190;4,8125310;Intersection;31400;1311;;;1311;;;;;;;;;;;
3140001320;Provincie Zuid-Holland;5707;N457–N453–Beijerincklaan Waddinxveen;5707;52,02834;4,6311100;TLC;31400;;7AA80528;3D7582B5-A121-45BC-9C68-920BEE3CEEFF;1320;Ja;;Dynniq;Dynniq;Dynniq;Ja;Ja;Ja;Nee;;
3140001321;Provincie Zuid-Holland;5707-1;;;52,02834;4,6311100;Intersection;31400;1321;;;1321;;;;;;;;;;;
3127300010;Rheden;VK08-TLC;President Kennedylaan - Lepelaarstraat;;51,9861937;5,9806965;TLC;31273;;7A29000A;8C79D116-94B8-40D1-A232-74C245B60BF0;10;Ja;722395;Dynniq;Dynniq;Dynniq;Nee;Ja;Ja;Ja;;
3127300011;Rheden;VK08_1;President Kennedylaan - Lepelaarstraat;;51,9861299;5,9792735;Intersection;31273;11;;;11;;;;;;;;;;;
3127300020;Rheden;VK01-TLC;President Kennedylaan - Reigerstraat - Waterstraat;;51,9881852;5,9798346;TLC;31273;;7A290014;6DEF733E-EB1D-4DA9-A316-AE1880570386;20;Ja;722394;Dynniq;Dynniq;Dynniq;Nee;Ja;Ja;Ja;;
3127300021;Rheden;VK01_1;President Kennedylaan - Reigerstraat - Waterstraat;;51,9880133;5,9796279;Intersection;31273;21;;;21;;;;;;;;;;;
3127800010;Rijswijk;RW29;Haagweg – Geestbrugweg;;52,0570800;4,3379400;TLC;31278;;7A2E000A;81A0C3EC-AAFD-438A-8E20-75A45B21C942;10;Ja;KH15675;Ko Hartog;Vialis;Vialis;Ja;Ja;Nee;Nee;;
3127800011;Rijswijk;RW29-1;Haagweg – Geestbrugweg;;52,0568200;4,3378100;Intersection;31278;11;;;11;;;;;;;;;;;
